review_text,rating,review_date
"dari aplikasi nya sudah bagus, tapi dari ekspedisi nya lelet bgt. kurirnya lelet :). ga ada konfirmasi ke customer, tapi tiba tiba barang di return otomatis. padahal sudah kasih alamat jelas dan no telpon tertera.",2,2025-11-27 16:10:34
bagus banget ini sih kaya sedekah banya diskon nya 🥳👍👍,5,2025-11-27 16:06:27
kenapa shoope gak bisa di buka ya??,3,2025-11-27 16:06:11
belanja lebih mudah dan hemat serta praktis tepat waktu dan cepat pelayanan,5,2025-11-27 16:05:10
"semua barang yg dibeli sesuai dg gambar, dan tidak pernah mengecewakan",5,2025-11-27 16:04:16
"pertahankan ya shopee, kepercayaan no 1",5,2025-11-27 16:04:13
mantap,5,2025-11-27 16:03:45
𝐛𝐚𝐠𝐮𝐬 𝐛𝐠𝐭,5,2025-11-27 16:02:53
bagus,5,2025-11-27 16:02:44
baik,5,2025-11-27 16:02:20
bwagus,5,2025-11-27 16:01:58
sangat bagus barang yg dijualnya.. pelayanan sampai ditempat,5,2025-11-27 16:00:35
baru pemula semoga bermanfaat 😚,5,2025-11-27 16:00:22
bagus sih bisa beli online tp kalo beli disini harus hari' karena ada yg amanah dan tidak 😮‍💨,3,2025-11-27 15:59:41
Good Aplication,5,2025-11-27 15:59:08
mantap,5,2025-11-27 15:57:38
oke,5,2025-11-27 15:57:19
"untuk saat ini semuanya berjalan lancar sesuai pesanan,...",4,2025-11-27 15:53:44
bagus penanganan cepat. saran saja toko2 yang nakal itu di validasi ulang saja.biar tidak terjadi penipuan di orang lain,5,2025-11-27 15:53:07
mantap,5,2025-11-27 15:51:55
Mantap,5,2025-11-27 15:50:48
rekomendasi bngt,5,2025-11-27 15:50:34
"pesanan udh 12 hari gak nyampe-nyampe. malah stuck di si cepat, alasannya alamat tidak lengkap. pdhl kurir2 lain pada nyampe pke alamat yg itu",1,2025-11-27 15:50:14
over all sya puas untuk pelayanan dan barang yg berkualitas sya hnya kecewa dg SPinjam n SPayLetter ekstra padahal Shopee Meter skornya 637 poin saya baik² saja n tdk ada keterlamabatan dalam pembayaran Spayletter,4,2025-11-27 15:49:35
b aja,5,2025-11-27 15:49:19
kenapa ndak bisa cod barang nya shoope udh berlanganan bertahun-tahun klw bisa cod kasih bintang full klw bisa biar bintang 8 atw bintang 10 tolong proses codnya shopee trima kasih ats perhatiannya shopee,1,2025-11-27 15:48:04
baik,5,2025-11-27 15:47:56
mempermudah untuk belanja,5,2025-11-27 15:47:34
senang berbelanja di 👉,5,2025-11-27 15:45:35
good bagus,5,2025-11-27 15:45:27
"Harga terjangkau ,saya sering belanja di shopee",5,2025-11-27 15:42:49
bguss,5,2025-11-27 15:42:36
coba dulu,4,2025-11-27 15:42:03
Sangat puas dengan aplikasi shopee,5,2025-11-27 15:41:53
"ok ,,recomeded",5,2025-11-27 15:40:14
sangat membantu,5,2025-11-27 15:39:57
mudah memantau progres belanja,5,2025-11-27 15:39:52
"Ketika pembeli sudah di kecewakan, siap siap kaya buka lapak. kalau kita lihat ke belakang,gimana ramenya pembeli di buka lapak,bahkan tokopedia saja kalah telak.tapi karena pembeli telah di kecewakan maka hasilnya aplikasi di tinggalkan pembeli setianya",1,2025-11-27 15:38:24
"Biasanya sy klau belanja menyuruh anak sy / keponakan tp setelah anak2 PD bosan akhirnya sy bertekat untuk bljr blanja sendiri meskipun blm sempurna menurut saya,,SMG shopee semakin lancar & jaya bisnisnya ,Amiin🤲🤲",5,2025-11-27 15:37:05
"suka banget belanja di shopee.. cuman iklannya ada di mana"".. itu yg buat aku GK nyaman",5,2025-11-27 15:36:35
teman baik q,5,2025-11-27 15:34:48
"ternyata shopee tidak bisa membedakan orang yang memiliki cicilan macet dan tidak, dia hanya melihat dengan statusnya KTPnya saja, bukan menilai dari status apakah ada cicilan yang macet atau tidak",1,2025-11-27 15:32:35
mantap,5,2025-11-27 15:31:11
terbaik,5,2025-11-27 15:31:07
shopee emang mantap,5,2025-11-27 15:29:32
bagus,5,2025-11-27 15:29:20
kren,5,2025-11-27 15:27:02
"Sangat baik dan memudahkan saya sebagai pembeli yg tinggal di kabupaten utk memesan dan melihat barang2 jualan yg bagus2 dan murah, sehingga sy tidak ketinggalan model barang yg terupdate",5,2025-11-27 15:26:38
"3x order real dicancel, alasan yang nggak jelas",1,2025-11-27 15:25:37
sangat membantu,5,2025-11-27 15:25:27
mantap recomendet,5,2025-11-27 15:22:15
keren,5,2025-11-27 15:21:21
good apps,4,2025-11-27 15:20:10
"Selalu Senang ajha, Alhamdulillah tidak pernah saya mengeluh",5,2025-11-27 15:19:40
SELALU PUAS BELANJA DI SHOPEE,5,2025-11-27 15:18:58
"sesuai, aman, nyaman",5,2025-11-27 15:18:53
belanja online paling menyenangkan 😍🫰🙏,5,2025-11-27 15:17:52
shopee ok dan kurirnya pun sabar,5,2025-11-27 15:17:27
keren,5,2025-11-27 15:15:05
"KENAPA SI PIHAK SHOPEE TIDAK MENYEDIAKAN NOMOR KURIRNYA SAAT BARANG SEDANG DIANTAR KEALAMAT? AKU SEBAGAI LANGGANAN BELI ONLINE AGAK KESULITAN DAN RIBET BANGET KALAU MAU MINTA KONTAK KURIR HARUS MENGHUBUNGI PIHAK EXPEDISI, SAYA KESULITAN MENGHUBUNGI KURIR JIKA ADA BARANG COD SAYA SEDANG ADA URUSAN BARANGNYA MALAH DIKEMBALIKAN KE PENJUAL SEBELAH PIHAK. SEBELUMNYA ADA LOH KENAPA DIHILANGKAN? JUJUR SEKARANG LEBIH ENAK APLIKASI ONLINE YANG LAIN KARNA GA SERIBET SHOPEE.",1,2025-11-27 15:14:55
bagus,5,2025-11-27 15:14:52
mantap,4,2025-11-27 15:13:45
rekomend,5,2025-11-27 15:12:30
"Seneng ..belanjanya gratis ongkir ..., mudah , praktis ...pokoknya suka aja belanja di shopee",5,2025-11-27 15:12:09
top dan bagus,5,2025-11-27 15:12:05
"𝐈𝐬𝐢 𝐤𝐨𝐝𝐞𝐫𝐞𝐟𝐟 𝐒𝐏𝐋𝟐𝟏𝟎𝟒𝟒𝟖𝟒𝟓𝟕𝟔𝟔𝟕𝟓𝟗𝟏𝟒𝟕𝟕𝟒 dapat bonus,dengan shopee urusan belanja jdi lebih mudah. tpi terkadang yg buat kecewa itu kurir kurirnya. setiap mengantar barang jika memang blm smpai lokasi atau blm sempat mengirimkan selalu buat alasan pembeli tidak dirumah ataupun pembeli menjadwalkan ulang. bahkan terkadang alasan nya nomor tidak bisa dihubungi atau alamat tidak jelas.. dan memberikan bukti foto tidak sesuai alamat. padahal sudah lama bnget gunakan.",5,2025-11-27 15:11:27
meskipun di tipu jual iPhone tapi shope ini bagus trus pengantaran nya sesuai jangka waktu meskipun ada yang telat datang ada voucher gratis jika barang belum sampai pada tanggal yang di tentukan,5,2025-11-27 15:11:08
sangat membantu,5,2025-11-27 15:11:06
sangat di rekomendasikan....mntap.smoga selalu amanah .ttap smangat💪💪💪,5,2025-11-27 15:11:05
goood,5,2025-11-27 15:10:27
"pengirimannya jadi lambat banget,tapi yang aku suka banyak diskonnya cuman tolong dong pengirimannya jangan lama kaya gini..",3,2025-11-27 15:10:07
sangat membantu,5,2025-11-27 15:09:24
"aplikasi shopee terasa berat di hp saya, tolong dibuat lebih ringan agar saya merasa lebih nyaman menggunakan nya, di hp saya terasa jelas sekali delay nya saat membuka aplikasi shopee",4,2025-11-27 15:09:03
kalau shopee tdk pernah mengecewakan,5,2025-11-27 15:08:54
"saya suka dengan Shopee, aman dan cepat pengirimannya,",5,2025-11-27 15:07:26
bagussss bgt sehhh,5,2025-11-27 15:04:49
bagus diskon banyak,5,2025-11-27 15:03:32
belanja apapun jadi lebih mudah. terimakasih shopee,5,2025-11-27 15:03:14
memberikan solusi belanja saya dengan tenang,5,2025-11-27 15:03:07
mantep,5,2025-11-27 14:58:34
"sudah sering belanja di shopee dan pada saat pembyarannya, bayarnya pake qr tapi tadi ada kurir datang antar paket lagi baru aku mau bayar qr lagi trus aku nanya ke kurirnya kata dia belum masuk trus aku bayar pake qr lagi untuk ke dua kalinya tapi tetap aja ngga masuk katanya si kurir. akhirnya dia mnta tf lagi ke bcanya dia sesuai harga paket tapi aku tetap aja di tfkan karna aku pikirnya postif aj ke dia aku lihat saldo ku aku kaget krna udah kurang dan sukses. aku minta kembliin tp ngga mau",1,2025-11-27 14:58:17
Bagus sekali,5,2025-11-27 14:58:17
sangat baik,5,2025-11-27 14:58:14
menyukai karna barangnya berkualitas cuman datang nya tidak tepat waktu..,3,2025-11-27 14:58:04
"Ongkir berubah, semakin mahal...",1,2025-11-27 14:56:33
setiap belanja di shopee dijamin barangnya sesuai pesanan,5,2025-11-27 14:56:12
ok,5,2025-11-27 14:55:18
Aplikasi yang bagus,5,2025-11-27 14:55:12
tidak pernah kecewa,5,2025-11-27 14:54:09
akun toko shope saya knp lu blokir? purabaya di dengerin,3,2025-11-27 14:52:20
"aplikasi yg bagus cuman ada kurang dikit, kalau bisa koinnya utk ditukar gak perlu dibatasi",5,2025-11-27 14:52:06
good,5,2025-11-27 14:52:05
good,5,2025-11-27 14:51:20
the best💙💙💙,5,2025-11-27 14:47:49
jelek,1,2025-11-27 14:47:06
memudahkan orang didalam berbelanja,5,2025-11-27 14:46:32
"aku sudah terasa tidak ingin blanja karena setiap blanja barang nya selalu di undur, jadi cape nugu nya apalagi barang nya lagi butuh",3,2025-11-27 14:45:22
belaja puas harga pas.,5,2025-11-27 14:43:13
jos,5,2025-11-27 14:43:06
SEKARANG PENGIRIMAN NYA LAMA BENER YAK,1,2025-11-27 14:42:59
belanja online irit,5,2025-11-27 14:41:10
bagus,5,2025-11-27 14:39:14
murah,4,2025-11-27 14:38:15
mantap,5,2025-11-27 14:37:39
belanja lebih mudah,5,2025-11-27 14:37:32
bagus,5,2025-11-27 14:37:31
puas sangat sangat puasss,5,2025-11-27 14:36:38
sesuai gambar,5,2025-11-27 14:36:38
mudah diaplikasikan,5,2025-11-27 14:36:27
sangat bagus,5,2025-11-27 14:36:11
ramah,5,2025-11-27 14:35:54
muantap deh pokonya buat shopee sukses slalu,5,2025-11-27 14:35:10
"aplikasi ini sangat keren,dan membantu",5,2025-11-27 14:32:45
sangat baik nyaman dan aman belanja di sopi,5,2025-11-27 14:32:06
shopee ini enak bisa cod,5,2025-11-27 14:31:37
sangat puas belanja di shopee,5,2025-11-27 14:31:29
lebih gampang,5,2025-11-27 14:31:15
Aku nggak suka,2,2025-11-27 14:30:52
"sip murah,ongkir 0",5,2025-11-27 14:30:01
bisa di buat untuk belanja apapun dengan murah,5,2025-11-27 14:29:59
memuaskan,5,2025-11-27 14:27:33
"pokoknya shopee the best.sudah lama memakai shopee buat belanja kebutuhan dan tidak pernah mengecewakan,banyak voucher dan free ongkir nya.semoga shopee sukses selalu dan semangkin maju.🥰🥰🥰",5,2025-11-27 14:27:31
Bagus,5,2025-11-27 14:27:10
shopee banyak berubah dan sekarang lebih baik...pertahan kan y,5,2025-11-27 14:26:37
nyaman bnget sama aplikasi shoppe,5,2025-11-27 14:26:20
"barangnya sangat murah , kualitas bagus dan barangnya cepat sampai",5,2025-11-27 14:26:19
Olshop paling aman paling terpercaya,5,2025-11-27 14:25:52
apk ini sangat bagus,5,2025-11-27 14:25:21
Alhamdulillah,5,2025-11-27 14:25:04
bug status pengiriman paket sering ngaco di map stat,4,2025-11-27 14:24:23
gabut aja sih pingin ngereting🙏🙏,5,2025-11-27 14:24:11
marketplace bagus bgttt costumer service nya jg bagus cepat dan aman,5,2025-11-27 14:23:30
good shopy,5,2025-11-27 14:23:23
bagus . tapi kalau awl buka shopee kenapa ke vidio mulu bukan ke menu,5,2025-11-27 14:23:14
bagus banget untuk belanja belanja online pokoknya bintang 5 dah mantap shopee mantap mantap jaya,5,2025-11-27 14:23:09
baik,5,2025-11-27 14:22:26
bagus,5,2025-11-27 14:22:20
"belanja dgn mudah secara online di apk ini, aman terpercaya pilihan terbaik 👍",5,2025-11-27 14:19:40
terima kasih,5,2025-11-27 14:19:40
nice,5,2025-11-27 14:19:21
kenapa akun sy susah masukin alamat...tiap di msukin alamat kluar icon shopee trs ga BS kmbli,5,2025-11-27 14:17:28
oke,5,2025-11-27 14:17:13
aplikasi sangat membantu dan terbaik aq sangat suka,5,2025-11-27 14:15:40
sangat membantu bagi saya.,5,2025-11-27 14:14:47
ok,5,2025-11-27 14:13:50
sangat membantu untuk berbelanja kebutuhan keluarga,5,2025-11-27 14:13:38
cukup baik tapi pesana saya belum sampai sudah dua hari,3,2025-11-27 14:12:37
sangat membantu belanja online,5,2025-11-27 14:12:07
"selalu pake shopee utk beli barang2 ataupun bahan kue, selalu tepat waktu dan barangnya recommended",5,2025-11-27 14:10:07
banyak seller penipu di shopee,1,2025-11-27 14:08:59
jadi gausah kepasar ke mall deh,5,2025-11-27 14:07:05
barang kena retur mulu gila,2,2025-11-27 14:04:16
sophee memang oke silahkan berbelanja di sophee semua yang anda butuhkan tersedia banyak vouchernya dan banyak gratis ongkirnya,5,2025-11-27 14:04:09
apk yg sangat membantu dalam berbelanja online,5,2025-11-27 14:03:00
shoppe keren,5,2025-11-27 14:00:08
penjual nya kebanyakan bertele_tele. apalagi untuk jasa kirim nya bikin darah tinggi.. ganti rugi untuk barang yang telat tidak sesuai.. harus nya kalau telat di kasih untuk menilai jasa kirim bagus atau tidak. kalau jelek jangan jadikan jasa kirim di shopee.,1,2025-11-27 13:59:21
bgus,5,2025-11-27 13:59:15
"semoga nanti bisa top up grab driver ,maxime driver dll",5,2025-11-27 13:58:46
mantap makin jaya,5,2025-11-27 13:56:55
"pelayanan prima banyak gratis ongkir, sehingga pembeli hemat",5,2025-11-27 13:56:43
sesuai pesanan,5,2025-11-27 13:56:32
sangat membantu,5,2025-11-27 13:56:16
top,5,2025-11-27 13:55:46
shopee selalu di depan,5,2025-11-27 13:54:11
respon belanja di shoope cepat dan baik,5,2025-11-27 13:53:58
pokonya bagus kesacaravkeseluruhan mungkin darinpihak penjual/aj msh ada kekurangan kurangvketelitian,5,2025-11-27 13:53:33
cool,5,2025-11-27 13:53:01
"enak ,,",5,2025-11-27 13:52:21
saya sangatlah puas dengan aplikasi ini,5,2025-11-27 13:51:44
bagus,5,2025-11-27 13:51:23
aplikasinya bagus,5,2025-11-27 13:50:11
mantap,5,2025-11-27 13:49:47
sangat memuaskan belanja di shopee pkonya bagusssss,5,2025-11-27 13:48:25
bangus barang nya dah respon nya cepat,5,2025-11-27 13:48:07
bagus dan asli,5,2025-11-27 13:47:47
pokoknya gak nyesal belanja di Shopee,5,2025-11-27 13:46:00
sangat memuaskan,5,2025-11-27 13:45:30
"lebih baik biarkan customer memilih sendiri jasa expedisi yg mereka inginkan seperti dulu,bukan otomatis dari pihak shopee seperti sekarang,karena spx express di beberapa tempat sangat lama dalam pengiriman, lebih baik bayar,tapi cepat sampai daripada gratis ongkir tapi sampainya sangat lama.",1,2025-11-27 13:45:12
bagus,5,2025-11-27 13:45:11
Memuaskan sangat recomendet..,5,2025-11-27 13:42:47
bagus,5,2025-11-27 13:41:38
ruwet.. spinjm tbtb dibekukan,1,2025-11-27 13:41:28
"Ayo Shopee, tolong perbaiki. Ada bug kayak semisal kirim ss layar ke seller. Masak enggak bisaa. Padahal enggak ada isinya apa apa (tapi tertulis pesan spam)",2,2025-11-27 13:41:00
sangat membantu dan mudah di gunakan,5,2025-11-27 13:40:41
suka belanja di sopy,5,2025-11-27 13:40:28
Sangat bagus,5,2025-11-27 13:39:15
"sangat baik dan sajauh ini apa yg dipesan tidak ada yg mengecewakan,semua sesuai harganya.",5,2025-11-27 13:37:40
selama belanja aman da lancar sampai tujuan,5,2025-11-27 13:36:02
mudah²an smua sellernya amanah termasuk kurirnya jg..,5,2025-11-27 13:34:53
"kenapa error terus setiap mau co,terus pas udah nge klik beli malah muncul tulisan ""flash sale flash sale""gitu,juga dari sinyal lancar sama hp ga ada kendala sama sekali tolong perbaiki min",1,2025-11-27 13:31:36
baikkk,5,2025-11-27 13:30:52
"dear shopee..saya pelanggan barang di shopee.gratis ongkir sih gratis ongkir.tp kenapa biaya layanan Sekali co di keranjang makin banyak beli barang dr toko berbeda jd makin nambah biaya layanannya. coba jangan hitung pertoko,tp hitung per sekali co. Dan juga kasihlah peringatan keras bagi para seller yang penilaian bintang 3⭐⭐⭐ melebihi 100. SERTA BERLAKUKAN SECARA OTOMATIS (COD,CEK DULU). BAGI SEMUA SELLER BARANG SECOND JUGA BARANG BERESIKO PECAH. SERTA BERLAKUKAN GANTI RUGI ongkir ke buyer",4,2025-11-27 13:30:26
"udh bagus, cumn knp pas buka apk langsung ke live dan vidio, bukan keberanda, dan kalah di pencet beranda suka ngefreeze terus kelaur dari apknya, bukan satu kali dua kali tapi setiap buka apknya",5,2025-11-27 13:28:18
"jelek.! pengiriman nya lama masa aku pesan bulan ini datangnya bulan depan.! astaga itu kelamaan buat orang yang gak sabaran kayak aku, minimal 3-5 hari lah pengirimannya, aku juga paling gak suka sama iklan shopee, ada dimana-mana, mana maksa banget lagi.! langsung masuk ke app market dan langsung ke download.! itu sangat menggangu, sumpah.!",1,2025-11-27 13:28:09
lumayan bagus... klo bisa lebih bagus lg kedepan nya,5,2025-11-27 13:26:28
bagussss...,5,2025-11-27 13:25:24
aplikasi rekomend buat semua kalangan,5,2025-11-27 13:25:04
sangat memuaskan..pelayanannya baik...kurirpun telat waktu,5,2025-11-27 13:24:44
makin ok bagus,5,2025-11-27 13:24:36
ini apk gimna sih? udah login berkali² gak muncul² akun ny Nyesel downloadnya ngabis²in kuota aja,1,2025-11-27 13:24:08
sangat membantu apalagi bagi ibu2 yg sibuk dan tidak sempat keluar rumah. Sangat membantu juga untuk Shopee laternya soalnya bisa nyicil dengan bunga rendah.,5,2025-11-27 13:23:38
"gila lu shopee, gak ada pemberitahuan/notifikasi pengembalian dana ke spay.",1,2025-11-27 13:23:32
"pada saat saya memesan barang, tidak di update pelacakan paketnya oleh pihak shoope sehingga ketika pesanan saya sampai di tempat tinggal saya sy tidak mengetahui nya dan kurirnya pun terlambat menghubungi saya, saya menghubungi kurirnya katanya pesanan saya akan di kirim besok ternyata keesokan harinya paket saya malah di retur tanpa sepengetahuan saya, saya kecewa sekali dengan Shopee dan ini pengalaman pertama saya merasakan hal yang tidak mengenakkan ini",1,2025-11-27 13:22:58
mudah simpel banyak diskon promo barang berkualitas cepat pelayanan serta koperatif,5,2025-11-27 13:22:57
Shopee bagus,5,2025-11-27 13:21:40
sesuai ekspektasi,5,2025-11-27 13:21:01
banyak banget barang harga Rp0,5,2025-11-27 13:20:52
mantep lek,5,2025-11-27 13:20:48
"pengirimannya cepat,kurirnya ramah,tokonya amanah",5,2025-11-27 13:20:45
pengiriman cepat,5,2025-11-27 13:20:12
Belanja di Shopee pokoknya oke deh...,5,2025-11-27 13:19:24
shopee sangat oke dan bagus,5,2025-11-27 13:18:49
ini sih jujur sangat bagus tapii gak pernah diskon 5rb gitu kwkwkw,5,2025-11-27 13:17:06
paket sering ngestuck,1,2025-11-27 13:15:53
Alhamdulillah menarik,5,2025-11-27 13:14:14
bagus,5,2025-11-27 13:14:01
Belanja online di Shopee menyenangkan. Mantap Shopee. sukses terus,5,2025-11-27 13:10:56
kurirnya baik sopan,5,2025-11-27 13:10:32
"sangat membantu, kebutuhan dapat terpenuhi.",4,2025-11-27 13:10:08
"bagaimna sikap shoping sepihak terhadap pembeli barang dikembalikan di karenakan jasa pengantar kalian tidak profesional, masak disuruh ambil di rumah nya, akibatnya saya tidak bisa COD,, JAGAN SAMPAI SAYA BERKATA KASAR,",1,2025-11-27 13:08:50
bagus buat orang yang males keluar keluar rumah,5,2025-11-27 13:08:18
bagusin sih aplikasinya sangat membantu juga tapi sekarang dicantumkan nomer kurir nya tolong cantumkan nomer kurirnya ya kam,5,2025-11-27 13:08:02
mantap,5,2025-11-27 13:07:09
"belanja online tergantung kejujuran toko y,ada yg sesuai ada juga yg tidak sesuai",5,2025-11-27 13:07:05
mudah dan cepat,5,2025-11-27 13:03:56
sukses,5,2025-11-27 13:03:53
"buka payleter saya kak , keblokir garagara telat 2hr",4,2025-11-27 13:03:40
"cepat ,aman ,dan tepat waktu",5,2025-11-27 13:02:27
"makin kesini makin lambat pengirimannya, coba deh pihak shoppe pertimbangankan antara jasa kirim yg CPT sama yang lambat , barang datang telat trs , udah 4x pesanan sama trs padahall di apk udah ada tulisan pesanan sedang di antar , saya tunggu sampai magrib eh di aplikasi baru bilang klo katanya alamat salah , padahal alamatnya sama seperti yang biasa , tunda lagi sampe 5 hari baru sampai, berati total ada 10 hari, padahal biasanya 3 hari udah sampai, saya pesenya juga liat"" lokasi , nggak jauh",5,2025-11-27 13:01:55
Banyak manfaat dan praktis!,5,2025-11-27 13:01:20
sesuai dan tepat,5,2025-11-27 13:00:15
mantap,5,2025-11-27 13:00:11
ok,5,2025-11-27 12:59:59
mantap,5,2025-11-27 12:58:16
amanah dan memuaskan,5,2025-11-27 12:57:19
proses cepat,5,2025-11-27 12:55:55
"terimakasih pesanan barang lewat shopee memang cepat,aku suka aplikasi ini",5,2025-11-27 12:55:31
"ekspedisi yg di monopoli tapi jadi terlambat,ga sesuai estimasi dan cs pada blunder beda beda statemen 1 dan yg lain,pesanan saya belum tiba",1,2025-11-27 12:54:37
