review_text,rating,review_date,text_clean
"parah sangat shope skrg, saya sudah pesan beberapa paket tapi belum ada konfirmasi dari kurirnya paket saya tiba2 di gagalkan, saya sangat kecewa sama SPX,saya di bolaang maongondow,sulawesi utara, kok bisa ya kurir dari spx bgitu",1,2025-11-27 17:21:14,parah sangat shope skrg pesan beberapa paket tapi belum konfirmasi kurir paket tiba gagal sangat kecewa sama spxsaya bolaang maongondowsulawesi utara kok kurir spx bgitu
tidak bisa COD,5,2025-11-27 17:20:30,tidak cod
sangat bermanfaat sekali dan pesanan nya juga unik,5,2025-11-27 17:19:34,sangat manfaat sekali pesan nya unik
enak pokoknya pke shope vip ongkir di sopifood jdi lebi murce,5,2025-11-27 17:18:14,enak pokok pke shope vip ongkir sopifood jdi lebi murce
BLOCKZI! sengaja sistem nya kaya ngasi block yang mustahil bust dimenangin di akhir biasanya. jangan gitu dong shopee kalo gamau rugi jangan adain kek gitu,1,2025-11-27 17:17:13,blockzi sengaja sistem nya kaya ngasi block mustahil bust dimenangin akhir biasa jangan gitu dong shopee kalau gamau rugi jangan adain kek gitu
"toko super lengkap, sangat memudahkan customer dalam berbelanja kebutuhan sehari2 tanpa harus keluar rumah.",5,2025-11-27 17:14:00,toko super lengkap sangat mudah customer belanja butuh hari keluar rumah
𝑚𝑎𝑛𝑡𝑎𝑝 𝑠𝑒𝑘𝑎𝑙𝑖,3,2025-11-27 17:13:37,
sangat bagusss sekali,5,2025-11-27 17:13:10,sangat bagus sekali
Topmantop👍👍👍👍👍,5,2025-11-27 17:13:09,topmantop bagus bagus bagus bagus bagus
bagus,4,2025-11-27 17:13:08,bagus
ok,5,2025-11-27 17:13:03,oke
ribet ganti pasword,3,2025-11-27 17:11:40,ribet ganti pasword
jasa pengiriman dr SPX yg dipilih shoope skrg ini sgt tidak memuaskan..kurirnya didaerah desa pinggir riau semena² dan sllu membatalkan sepihak terhadap kiriman yg telah dipesan.. 🙏🙏,3,2025-11-27 17:09:00,jasa kirim spx pilih shoope skrg sgt tidak memuaskankurirnya daerah desa pinggir riau semena sllu batal pihak kirim pes terima kasih terima kasih
di shopee ongkirx murah banget,5,2025-11-27 17:08:34,shopee ongkirx murah banget
pokoknya ok semuanya,5,2025-11-27 17:08:03,pokok oke semua
semoga saya bisa terus mendapatkan pemasukan tambahan dari afiliate saya..terimakasih,5,2025-11-27 17:07:49,moga terus dapat pasu tambah afiliate sayaterimakasih
ok,5,2025-11-27 17:07:19,oke
ok banget untuk aplikasinya.,5,2025-11-27 17:05:57,oke banget aplikasi
puas dan mudah d jangkau,5,2025-11-27 17:05:55,puas mudah d jangkau
fitur sih ud bagus cuma pegirimanya telat banget padahal udah dikurir tetep 2-3 hari baru dateng... itu itu kondisiin dong kurirnya yg ga kompeten tendang aja...,5,2025-11-27 17:04:57,fitur sih ud bagus cuma pegirimanya telat banget padahal kurir tetep hari baru dateng kondisiin dong kurir tidak kompeten tendang aja
"Mantap krn banyak discoun, bebas ongkirnya murah dan asli",5,2025-11-27 17:04:17,bagus banyak discoun bebas ongkirnya murah asli
aplikasi ini bagussss,5,2025-11-27 17:03:53,aplikasi bagus
senang berbelanja di sini,5,2025-11-27 17:02:55,senang belanja sini
Lumayan bisa untuk cari2 barang tanpa harus keluar panas²an,3,2025-11-27 17:02:29,lumayan cari barang keluar panas
pitur dan sarana sangat membantu aku prosesnya cepat dan apabila ada masalah bisa di selesaikan dengan baik terimakasih,5,2025-11-27 16:59:13,pitur sarana sangat bantu aku proses cepat apabila masalah selesai baik terimakasih
blnja di sopi lngkap dn praktis,5,2025-11-27 16:57:36,blnja sopi lngkap dn praktis
sangat puaas,5,2025-11-27 16:57:19,sangat puaas
Saya senang dengan aplikasi ini,5,2025-11-27 16:56:55,senang aplikasi
"maaf shopee, pengiriman km sekarang jelek bgt. BANGET😭",1,2025-11-27 16:56:39,maaf shopee kirim km sekarang buruk banget banget
"sangat baik dan psanan smuany cpat,,,,",5,2025-11-27 16:53:50,sangat baik psanan smuany cpat
"aplikasinya sudah bagus tapi yang kurangnya saat saya ingin mengganti PIN saya karena saya lupa, kan dikasih tau bakalan kekirim ke nomor saya tapi pas saya cek malah gak ada notif dan gak dikasih kode OTP nya saya sudah mengulanginnya tetapi tetap saja tidak bisa ada masalah apa dengan aplikasi ini apamah eror",3,2025-11-27 16:53:49,aplikasi bagus tapi kurang ganti pin lupa kan kasih tau bakal kirim nomor tapi pas cek malah tidak notif tidak kasih kode otp nya mengulanginnya tetap tidak masalah apa aplikasi apamah eror
bagus baget,5,2025-11-27 16:53:32,bagus baget
mantab,5,2025-11-27 16:52:41,mantab
shopee..bnyak diskon ongkirnya makin suka sma shopee,5,2025-11-27 16:52:07,shopeebnyak diskon ongkirnya makin suka sma shopee
Bagus,5,2025-11-27 16:51:36,bagus
pelayanan Bagus,5,2025-11-27 16:50:51,layan bagus
mantap,5,2025-11-27 16:49:39,bagus
"preoses pengiriman lambat,sudah 2 paket ku lewat estimasi,,tolong di perbaiki proses pengirimanya,,",1,2025-11-27 16:49:28,preoses kirim lambatsudah paket ku lewat estimasitolong baik proses pengirimanya
"saya sebagai pelanggan shopee sangat sangat merasa kecewa karena fasilitas paylater dan spinjam saya di nonaktifkan! saya itu hanya telat bayar saja dan ada itikad baik buat melunasi, kecuali saya tidak bayar anda mau nonaktifkan silahkan. padahal saya pelanggan setia. anda bisa cek berapa banyak histori barang yang saya beli. 2x saya menghubungi pihak shopee tapi tidak ada solusi. mohon maaf bintang 1 itu menurut saya pantas untuk di review.",1,2025-11-27 16:48:14,langgan shopee sangat sangat rasa kecewa fasilitas paylater spinjam nonaktif telat bayar itikad baik buat lunas tidak bayar mau nonaktif silah padahal langgan setia cek berapa banyak histori barang beli x hubung pihak shopee tapi tidak solusi mohon maaf bintang pantas review
ok,4,2025-11-27 16:47:52,oke
"kaget tiba ² dapat email dari shopee akun aku bentar lagi di hapus panik dong ,aku cek di play store eh ternyata belom ku update",5,2025-11-27 16:47:51,kaget tiba email shopee akun aku bentar hapus panik dong aku cek play store eh nyata bom ku update
memuaskan banget kita bisa berbelanja dirumah aja dan nungguin barang sampai,5,2025-11-27 16:47:45,muas banget belanja rumah aja nungguin barang
"aneh bgt komen di live shopee ga ke baca, padahal cuma nanya produk, ga ada kata² sensitif",1,2025-11-27 16:47:35,aneh banget komen live shopee tidak baca padahal cuma nanya produk tidak kata sensitif
semua urusan mudah dan lancar,5,2025-11-27 16:47:06,semua urus mudah lancar
efisiens mantap,5,2025-11-27 16:46:31,efisiens bagus
sangat mudah dan sangat membantu,5,2025-11-27 16:46:27,sangat mudah sangat bantu
bagus,5,2025-11-27 16:46:11,bagus
"shopee sekarang gak ada pilihan expedisi lain, adanya cuman expedisi spx. pengiriman spx sangatlah lambat, terlalu ber tele² . bukannya maju malah tambah mundur. saya sebagai pengguna bertahun-tahun sangat kecewa berat! 😡😡😡",1,2025-11-27 16:45:24,shopee sekarang tidak pilih expedisi ada cuman expedisi spx kirim spx sangat lambat terlalu ber tele bukan maju malah tambah mundur guna bertahuntahun sangat kecewa berat marah marah marah
"skarang kebanyakan pengirimannya lambat trus, tidak sesuai dgn estimasi. beda dgn yang dulu",3,2025-11-27 16:45:22,skarang banyak kirim lambat trus tidak sesuai estimasi beda dulu
"sejauh ini saya menggunakan aplikasi Shopee sangat membantu dan mempermudah saya dalam berbelanja segala kebutuhan sehari-hari👌🏻👍🏻 koreksi sedikit, terkadang barang yg ditawarkan di aplikasi sering kali tidak sesuai dengan gambar yg tertera di iklan toko tersebut",5,2025-11-27 16:45:16,jauh guna aplikasi shopee sangat bantu mudah belanja segala butuh seharihari oke bagus koreksi sedikit terkadang barang tawar aplikasi sering kali tidak sesuai gambar tera iklan toko sebut
pelayanan sangat baik dan cepat,5,2025-11-27 16:43:10,layan sangat baik cepat
"Aplikasi yang bisa membantu keperluan arang banyak dan lebih muda,",5,2025-11-27 16:42:23,aplikasi bantu perlu arang banyak lebih muda
"Return barang agak ribet dan bertele-tele, apa lagi beli di Pelapak yang tidak mau barangnya di retur padahal kesalahan ada pada informasi yang kurang terhadap konsumen",1,2025-11-27 16:42:15,return barang ribet berteletele apa beli lapak tidak mau barang retur padahal salah informasi kurang konsumen
keren,5,2025-11-27 16:41:53,keren
kiriman paket boleh dibuka,5,2025-11-27 16:40:46,kirim paket buka
barang sesuai diskripsi guru kopassus,4,2025-11-27 16:40:27,barang sesuai skripsi guru kopassus
dulu saya percaya sama shopee pengiriman cepat tapi sekarang tambah bobrok pengiriman lama ga sekali dua kali ngalami tolong di benahi,5,2025-11-27 16:40:01,dulu percaya sama shopee kirim cepat tapi sekarang tambah bobrok kirim lama tidak sekali kali ngalami benah
shopee sangat bermanfaat,5,2025-11-27 16:39:30,shopee sangat manfaat
"menurutku shopee dulu terbaik, tetapi sekarang kelemahan terberat di JASA KIRIM SPX lama pengiriman seperti tidak niat saja untuk pengirimanya. percepat jasa kirim perbaiki sistem pengiriman.",2,2025-11-27 16:39:18,turut shopee dulu baik sekarang lemah berat jasa kirim spx lama kirim tidak niat pengirimanya cepat jasa kirim baik sistem kirim
mantap,5,2025-11-27 16:38:28,bagus
platform yang sangat membantu,5,2025-11-27 16:38:26,platform sangat bantu
good,5,2025-11-27 16:37:53,bagus
"masa udh 4 hari barang gak datang ke rumah, kurir nya gak jelas",1,2025-11-27 16:37:26,masa udh hari barang tidak datang rumah kurir nya tidak jelas
saya belanja sudah mau dikirim malah dibatalkan oleh shopee alasan penggunaan tidak wajar,1,2025-11-27 16:35:45,belanja mau kirim malah batal shopee alas guna tidak wajar
ok,5,2025-11-27 16:35:00,oke
dengan pesanan sesuweh toko dan shopee dan kurirnya makasi,5,2025-11-27 16:34:29,pesan sesuweh toko shopee kurir makas
good,5,2025-11-27 16:34:07,bagus
"shopee aku sudah prcya bgt sma kmu hmpir aku itu gk pernh unboxing2 brng krna sesuai td pket aku baru smpai aku gak liat bawahnya klo packingannya udah d tambal2 sma solasi aku buka ternyta pket nya tidak sesuai sama yg dkrim seller bukan salah seller nya tp pihak ekpedisinya yg sudah curang menukar isi paket saya dg bju yg jelek kecewa bner baru kali ini aku pengalaman trburuk , tolong perbaiki lagi sistem ekspedisimu jgn rekrut org2 yg curang sumph kecewa bgt aku sma kmu",1,2025-11-27 16:33:52,shopee aku prcya banget sma kmu hmpir aku tidak pernh unboxing brng krna sesuai td pket aku baru smpai aku tidak liat bawah kalau packingannya d tambal sma solasi aku buka ternyta pket nya tidak sesuai sama dkrim seller bukan salah seller nya tapi pihak ekpedisinya curang tukar isi paket dg bju buruk kecewa bner baru kali aku alam trburuk baik sistem ekspedisi jgn rekrut org curang sumph kecewa banget aku sma kmu
bagus,4,2025-11-27 16:33:46,bagus
sangt bagus. banyak diskon nya,4,2025-11-27 16:27:11,sangt bagus banyak diskon nya
"belanja di shoope sangat2 bagus ,karna banyak voucher ongkir yg bisa kita pakai dan harga di toko Oren sangat jauh berbeda di aplikasi lain👍👍👍",5,2025-11-27 16:26:37,belanja shoope sangat bagus karna banyak voucher ongkir pakai harga toko oren sangat jauh beda aplikasi bagus bagus bagus
bagus aplikasinya,5,2025-11-27 16:25:29,bagus aplikasi
ok,4,2025-11-27 16:24:11,oke
"kenapa ya shoppe sekarang tuh kalo ada paket gak bisa di ambil besok, padahal kan gak semua orang free di hari tertentu. padahal dulu bisa, tapi sekarang sehari aja gak bisa nginap di kantor paketnya. kecewa banget sumpah😓",1,2025-11-27 16:24:04,shoppe sekarang tuh kalau paket tidak ambil besok padahal kan tidak semua orang free hari tentu padahal dulu tapi sekarang hari aja tidak nginap kantor paket kecewa banget sumpah
gajelas mau verifikasi wajah gabisa karna dulu perna pake ktp ortu sekarang gabisa ganti data tiap mau masuk langsung verifikasi wajah,1,2025-11-27 16:24:03,gajelas mau verifikasi wajah gabisa karna dulu perna pake ktp ortu sekarang gabisa ganti data tiap mau masuk langsung verifikasi wajah
mantul,5,2025-11-27 16:22:15,mantul
"spay later lelet naiknya,",1,2025-11-27 16:19:47,spay later lambat naik
aplikasi yg tau kebutuhan,5,2025-11-27 16:18:22,aplikasi tau butuh
mantap sesuai jadwal sampe di tujuan,5,2025-11-27 16:16:58,bagus sesuai jadwal sampe tuju
Ok,5,2025-11-27 16:16:32,oke
pelayann shope cukup bagus semoga shopee semakin terdepan,5,2025-11-27 16:16:15,pelayann shope cukup bagus moga shopee makin depan
"bobrok shope lelet pengiriman udh gtu barang yg dtg busuk parah makin sini bkn baik malah bobrok...smua yg pke shope hapus aj percuma masukan dri org"" ga bakal di trima dan makin buruk..bobrok apa lg expedisi SPX lo pertahankn makin sini makin bobrok",1,2025-11-27 16:15:43,bobrok shope lambat kirim udh gtu barang dtg busuk parah makin sini bkn baik malah bobroksmua pke shope hapus aj percuma masuk dri org tidak bakal trima makin burukbobrok apa lg expedisi spx lo pertahankn makin sini makin bobrok
kecewa pembayarn gak pernah telat tiba tiba akun spaylater tidal bisa di gunakan.dengan alasan kebijakan internal,5,2025-11-27 16:14:19,kecewa pembayarn tidak pernah telat tiba tiba akun spaylater tidal gunakandengan alas bijak internal
bagussssssssssssw,5,2025-11-27 16:13:09,bagusw
sangat berguna dan bermanfaat,5,2025-11-27 16:11:44,sangat guna manfaat
mantap aku suka buanget,5,2025-11-27 16:11:10,bagus aku suka buanget
senangnya hatiku,5,2025-11-27 16:10:59,senang hati
"dari aplikasi nya sudah bagus, tapi dari ekspedisi nya lelet bgt. kurirnya lelet :). ga ada konfirmasi ke customer, tapi tiba tiba barang di return otomatis. padahal sudah kasih alamat jelas dan no telpon tertera.",2,2025-11-27 16:10:34,aplikasi nya bagus tapi ekspedisi nya lambat banget kurir lambat tidak konfirmasi customer tapi tiba tiba barang return otomatis padahal kasih alamat jelas no telpon tera
bagus banget ini sih kaya sedekah banya diskon nya 🥳👍👍,5,2025-11-27 16:06:27,bagus banget sih kaya sedekah banya diskon nya bagus bagus
kenapa shoope gak bisa di buka ya??,3,2025-11-27 16:06:11,shoope tidak buka
belanja lebih mudah dan hemat serta praktis tepat waktu dan cepat pelayanan,5,2025-11-27 16:05:10,belanja lebih mudah hemat praktis tepat waktu cepat layan
"semua barang yg dibeli sesuai dg gambar, dan tidak pernah mengecewakan",5,2025-11-27 16:04:16,semua barang beli sesuai dg gambar tidak pernah kecewa
"pertahankan ya shopee, kepercayaan no 1",5,2025-11-27 16:04:13,tahan shopee percaya no
mantap,5,2025-11-27 16:03:45,bagus
𝐛𝐚𝐠𝐮𝐬 𝐛𝐠𝐭,5,2025-11-27 16:02:53,
bagus,5,2025-11-27 16:02:44,bagus
baik,5,2025-11-27 16:02:20,baik
bwagus,5,2025-11-27 16:01:58,bwagus
sangat bagus barang yg dijualnya.. pelayanan sampai ditempat,5,2025-11-27 16:00:35,sangat bagus barang jual layan tempat
baru pemula semoga bermanfaat 😚,5,2025-11-27 16:00:22,baru mula moga manfaat
bagus sih bisa beli online tp kalo beli disini harus hari' karena ada yg amanah dan tidak 😮‍💨,3,2025-11-27 15:59:41,bagus sih beli online tapi kalau beli sini hari amanah tidak
Good Aplication,5,2025-11-27 15:59:08,bagus aplication
mantap,5,2025-11-27 15:57:38,bagus
oke,5,2025-11-27 15:57:19,oke
"untuk saat ini semuanya berjalan lancar sesuai pesanan,...",4,2025-11-27 15:53:44,semua jalan lancar sesuai pesan
bagus penanganan cepat. saran saja toko2 yang nakal itu di validasi ulang saja.biar tidak terjadi penipuan di orang lain,5,2025-11-27 15:53:07,bagus tangan cepat saran toko nakal validasi ulang sajabiar tidak jadi tipu orang
mantap,5,2025-11-27 15:51:55,bagus
Mantap,5,2025-11-27 15:50:48,bagus
rekomendasi bngt,5,2025-11-27 15:50:34,rekomendasi bngt
"pesanan udh 12 hari gak nyampe-nyampe. malah stuck di si cepat, alasannya alamat tidak lengkap. pdhl kurir2 lain pada nyampe pke alamat yg itu",1,2025-11-27 15:50:14,pesan udh hari tidak nyampenyampe malah stuck si cepat alas alamat tidak lengkap pdhl kurir nyampe pke alamat
over all sya puas untuk pelayanan dan barang yg berkualitas sya hnya kecewa dg SPinjam n SPayLetter ekstra padahal Shopee Meter skornya 637 poin saya baik² saja n tdk ada keterlamabatan dalam pembayaran Spayletter,4,2025-11-27 15:49:35,over all sya puas layan barang kualitas sya hnya kecewa dg spinjam spayletter ekstra padahal shopee meter skor poin baik tdk keterlamabatan bayar spayletter
b aja,5,2025-11-27 15:49:19,b aja
kenapa ndak bisa cod barang nya shoope udh berlanganan bertahun-tahun klw bisa cod kasih bintang full klw bisa biar bintang 8 atw bintang 10 tolong proses codnya shopee trima kasih ats perhatiannya shopee,1,2025-11-27 15:48:04,ndak cod barang nya shoope udh berlanganan bertahuntahun klw cod kasih bintang full klw biar bintang atw bintang proses codnya shopee trima kasih ats perhati shopee
baik,5,2025-11-27 15:47:56,baik
mempermudah untuk belanja,5,2025-11-27 15:47:34,mudah belanja
senang berbelanja di 👉,5,2025-11-27 15:45:35,senang belanja
good bagus,5,2025-11-27 15:45:27,bagus bagus
"Harga terjangkau ,saya sering belanja di shopee",5,2025-11-27 15:42:49,harga jangkau sering belanja shopee
bguss,5,2025-11-27 15:42:36,bguss
coba dulu,4,2025-11-27 15:42:03,coba dulu
Sangat puas dengan aplikasi shopee,5,2025-11-27 15:41:53,sangat puas aplikasi shopee
"ok ,,recomeded",5,2025-11-27 15:40:14,oke recomeded
sangat membantu,5,2025-11-27 15:39:57,sangat bantu
mudah memantau progres belanja,5,2025-11-27 15:39:52,mudah pantau progres belanja
"Ketika pembeli sudah di kecewakan, siap siap kaya buka lapak. kalau kita lihat ke belakang,gimana ramenya pembeli di buka lapak,bahkan tokopedia saja kalah telak.tapi karena pembeli telah di kecewakan maka hasilnya aplikasi di tinggalkan pembeli setianya",1,2025-11-27 15:38:24,beli kecewa siap siap kaya buka lapak kalau lihat belakanggimana ramenya beli buka lapakbahkan tokopedia kalah telaktapi beli kecewa hasil aplikasi tinggal beli setia
"Biasanya sy klau belanja menyuruh anak sy / keponakan tp setelah anak2 PD bosan akhirnya sy bertekat untuk bljr blanja sendiri meskipun blm sempurna menurut saya,,SMG shopee semakin lancar & jaya bisnisnya ,Amiin🤲🤲",5,2025-11-27 15:37:05,biasa klau belanja suruh anak keponakan tapi anak pd bosan akhir tekat bljr blanja sendiri meski belum sempurna sayasmg shopee makin lancar jaya bisnis amiin
"suka banget belanja di shopee.. cuman iklannya ada di mana"".. itu yg buat aku GK nyaman",5,2025-11-27 15:36:35,suka banget belanja shopee cuman iklan mana buat aku tidak nyaman
teman baik q,5,2025-11-27 15:34:48,teman baik q
"ternyata shopee tidak bisa membedakan orang yang memiliki cicilan macet dan tidak, dia hanya melihat dengan statusnya KTPnya saja, bukan menilai dari status apakah ada cicilan yang macet atau tidak",1,2025-11-27 15:32:35,nyata shopee tidak beda orang milik cicil macet tidak lihat status ktpnya bukan nilai status cicil macet tidak
